dates,confirmed,state,recovered,tested,deceased,vaccinated1,vaccinated2
28-09-2021,7620,AN,7480,548546,129,289147,150661
29-09-2021,7620,AN,7482,550232,129,289464,152144
30-09-2021,7621,AN,7483,552153,129,289728,153214
01-10-2021,7621,AN,7484,554312,129,289982,154279
02-10-2021,7622,AN,7484,556135,129,289999,154338
03-10-2021,7623,AN,7485,557749,129,289999,154348
04-10-2021,7624,AN,7485,559092,129,290292,156997
05-10-2021,7626,AN,7488,560925,129,290554,159221
06-10-2021,7627,AN,7488,562716,129,290847,161573
07-10-2021,7629,AN,7489,564433,129,291053,163437
08-10-2021,7629,AN,7490,565922,129,291239,165062
09-10-2021,7632,AN,7492,567652,129,291407,166657
10-10-2021,7633,AN,7494,569082,129,291428,166748
11-10-2021,7634,AN,7495,570492,129,291679,168154
12-10-2021,7635,AN,7498,572193,129,291867,169979
13-10-2021,7637,AN,7499,573798,129,292067,170712
14-10-2021,7640,AN,7501,575298,129,292202,172247
15-10-2021,7641,AN,7503,576761,129,292209,172364
16-10-2021,7641,AN,7503,577703,129,292321,174797
17-10-2021,7642,AN,7505,579071,129,292322,174806
18-10-2021,7642,AN,7506,580274,129,292528,177543
19-10-2021,7646,AN,7509,581843,129,292666,179962
20-10-2021,7646,AN,7510,583314,129,292669,180118
21-10-2021,7646,AN,7510,584772,129,292802,183786
22-10-2021,7646,AN,7511,586240,129,292988,186655
23-10-2021,7648,AN,7511,587939,129,293112,189393
24-10-2021,7648,AN,7513,589097,129,293117,189517
25-10-2021,7648,AN,7514,590432,129,293347,191929
26-10-2021,7648,AN,7515,591576,129,293512,194041
27-10-2021,7650,AN,7516,592748,129,293644,195689
28-10-2021,7651,AN,7516,594049,129,293776,197310
29-10-2021,7651,AN,7517,595397,129,293904,198731
30-10-2021,7651,AN,7518,596657,129,293998,200144
31-10-2021,7651,AN,7518,598033,129,294001,200157
12-03-2020,1,AP,0,0,0,0,0
13-03-2020,1,AP,0,0,0,0,0
14-03-2020,1,AP,0,0,0,0,0
15-03-2020,1,AP,0,0,0,0,0
16-03-2020,1,AP,0,0,0,0,0
17-03-2020,1,AP,0,0,0,0,0
18-03-2020,1,AP,0,0,0,0,0
19-03-2020,3,AP,0,0,0,0,0
20-03-2020,3,AP,0,0,0,0,0
21-03-2020,5,AP,0,0,0,0,0
22-03-2020,6,AP,0,0,0,0,0
23-03-2020,7,AP,0,0,0,0,0
24-03-2020,8,AP,0,0,0,0,0
25-03-2020,10,AP,0,0,0,0,0
26-03-2020,11,AP,0,0,0,0,0
27-03-2020,13,AP,0,0,0,0,0
28-03-2020,19,AP,0,0,0,0,0
29-03-2020,21,AP,1,0,0,0,0
30-03-2020,23,AP,1,0,0,0,0
31-03-2020,44,AP,1,0,0,0,0
01-04-2020,111,AP,2,0,0,0,0
02-04-2020,149,AP,2,1800,0,0,0
03-04-2020,164,AP,2,1800,1,0,0
04-04-2020,192,AP,2,1800,1,0,0
05-04-2020,256,AP,5,1800,1,0,0
06-04-2020,303,AP,5,1800,3,0,0
07-04-2020,314,AP,5,1800,4,0,0
08-04-2020,348,AP,6,1800,4,0,0
09-04-2020,363,AP,10,1800,6,0,0
10-04-2020,381,AP,10,6374,6,0,0
11-04-2020,405,AP,10,6958,6,0,0
12-04-2020,420,AP,12,6958,7,0,0
13-04-2020,439,AP,12,8755,7,0,0
14-04-2020,484,AP,16,10505,11,0,0
15-04-2020,525,AP,20,11613,14,0,0
16-04-2020,534,AP,20,20235,14,0,0
17-04-2020,572,AP,35,20235,14,0,0
18-04-2020,603,AP,42,21450,16,0,0
19-04-2020,647,AP,65,26958,17,0,0
20-04-2020,722,AP,92,30733,20,0,0
21-04-2020,757,AP,96,35755,22,0,0
22-04-2020,813,AP,120,41512,24,0,0
23-04-2020,893,AP,141,48032,27,0,0
24-04-2020,955,AP,145,54338,29,0,0
25-04-2020,1016,AP,171,61266,31,0,0
26-04-2020,1097,AP,231,68034,31,0,0
27-04-2020,1177,AP,235,74551,31,0,0
28-04-2020,1259,AP,258,80334,31,0,0
29-04-2020,1332,AP,287,88061,31,0,0
30-04-2020,1403,AP,321,94558,31,0,0
01-05-2020,1463,AP,403,102460,33,0,0
02-05-2020,1525,AP,441,108403,33,0,0
03-05-2020,1583,AP,488,114937,33,0,0
04-05-2020,1650,AP,524,125229,33,0,0
05-05-2020,1717,AP,589,133492,34,0,0
06-05-2020,1777,AP,729,141274,36,0,0
07-05-2020,1833,AP,780,149361,38,0,0
08-05-2020,1887,AP,842,156681,41,0,0
09-05-2020,1930,AP,887,165069,44,0,0
10-05-2020,1980,AP,925,173735,45,0,0
11-05-2020,2018,AP,998,181144,45,0,0
12-05-2020,2089,AP,1056,191874,46,0,0
13-05-2020,2137,AP,1142,201196,47,0,0
14-05-2020,2205,AP,1192,210452,48,0,0
15-05-2020,2307,AP,1252,219490,48,0,0
16-05-2020,2355,AP,1353,219490,49,0,0
17-05-2020,2380,AP,1456,238998,50,0,0
18-05-2020,2432,AP,1552,248771,50,0,0
19-05-2020,2489,AP,1621,258450,52,0,0
20-05-2020,2560,AP,1664,267612,53,0,0
21-05-2020,2605,AP,1705,275704,54,0,0
22-05-2020,2667,AP,1731,284119,55,0,0
23-05-2020,2714,AP,1779,292969,56,0,0
24-05-2020,2780,AP,1841,304326,56,0,0
25-05-2020,2886,AP,1892,314566,56,0,0
26-05-2020,2983,AP,2017,322714,57,0,0
27-05-2020,3117,AP,2065,332378,58,0,0
28-05-2020,3245,AP,2133,342236,59,0,0
29-05-2020,3330,AP,2234,353874,60,0,0
30-05-2020,3461,AP,2289,363378,60,0,0
31-05-2020,3571,AP,2340,372748,62,0,0
01-06-2020,3676,AP,2374,383315,64,0,0
02-06-2020,3791,AP,2414,395681,64,0,0
03-06-2020,3971,AP,2464,403747,68,0,0
04-06-2020,4112,AP,2529,413733,71,0,0
05-06-2020,4250,AP,2565,423564,73,0,0
06-06-2020,4460,AP,2640,436335,73,0,0
07-06-2020,4659,AP,2669,454030,75,0,0
08-06-2020,4813,AP,2711,468276,75,0,0
09-06-2020,4882,AP,2759,483361,77,0,0
10-06-2020,5247,AP,2869,498716,78,0,0
11-06-2020,5429,AP,2968,510318,80,0,0
12-06-2020,5636,AP,3091,522093,80,0,0
13-06-2020,5858,AP,3185,536570,82,0,0
14-06-2020,6152,AP,3316,552202,84,0,0
15-06-2020,6456,AP,3385,567375,86,0,0
16-06-2020,6720,AP,3513,583286,88,0,0
17-06-2020,7071,AP,3641,598474,90,0,0
18-06-2020,7496,AP,3772,612397,92,0,0
19-06-2020,7961,AP,3905,630006,96,0,0
20-06-2020,8452,AP,4111,652377,101,0,0
21-06-2020,8929,AP,4307,676828,106,0,0
22-06-2020,9372,AP,4435,693548,111,0,0
23-06-2020,9834,AP,4592,714187,119,0,0
24-06-2020,10331,AP,4779,750234,129,0,0
25-06-2020,10884,AP,4988,769319,136,0,0
26-06-2020,11489,AP,5196,791624,146,0,0
27-06-2020,12285,AP,5480,816082,157,0,0
28-06-2020,13098,AP,5908,841860,169,0,0
29-06-2020,13891,AP,6232,872076,180,0,0
30-06-2020,14595,AP,6511,890190,187,0,0
01-07-2020,15252,AP,6988,918429,193,0,0
02-07-2020,16097,AP,7313,932713,198,0,0
03-07-2020,16934,AP,7632,971611,206,0,0
04-07-2020,17699,AP,8008,996573,218,0,0
05-07-2020,18697,AP,8422,1017140,232,0,0
06-07-2020,20019,AP,8920,1033852,239,0,0
07-07-2020,21197,AP,9745,1050090,252,0,0
08-07-2020,22259,AP,11101,1077733,264,0,0
09-07-2020,23814,AP,12154,1094615,277,0,0
10-07-2020,25422,AP,13194,1115635,292,0,0
11-07-2020,27235,AP,14393,1136225,309,0,0
12-07-2020,29168,AP,15412,1153849,328,0,0
13-07-2020,31103,AP,16464,1173096,365,0,0
14-07-2020,33019,AP,17467,1195766,408,0,0
15-07-2020,35451,AP,18378,1217963,452,0,0
16-07-2020,38044,AP,19393,1240267,492,0,0
17-07-2020,40646,AP,20298,1260512,534,0,0
18-07-2020,44609,AP,21763,1284384,586,0,0
19-07-2020,49650,AP,22890,1315532,642,0,0
20-07-2020,53724,AP,24228,1349112,696,0,0
21-07-2020,58668,AP,25574,1386274,758,0,0
22-07-2020,64713,AP,32127,1435827,823,0,0
23-07-2020,72711,AP,37555,1493879,884,0,0
24-07-2020,80858,AP,39935,1541993,933,0,0
25-07-2020,88671,AP,43255,1595674,985,0,0
26-07-2020,96298,AP,46301,1643319,1041,0,0
27-07-2020,102349,AP,49558,1686446,1090,0,0
28-07-2020,110297,AP,52622,1749425,1148,0,0
29-07-2020,120390,AP,55406,1820009,1213,0,0
30-07-2020,130557,AP,60024,1890077,1281,0,0
31-07-2020,140933,AP,63864,1951776,1349,0,0
01-08-2020,150209,AP,76614,2012573,1407,0,0
02-08-2020,158764,AP,82886,2065407,1474,0,0
03-08-2020,166586,AP,88672,2110923,1537,0,0
04-08-2020,176333,AP,95625,2175070,1604,0,0
05-08-2020,186461,AP,104354,2235646,1681,0,0
06-08-2020,196789,AP,112870,2299332,1753,0,0
07-08-2020,206960,AP,120464,2362270,1842,0,0
08-08-2020,217040,AP,129615,2424393,1939,0,0
09-08-2020,227860,AP,138712,2487305,2036,0,0
10-08-2020,235525,AP,145636,2534304,2116,0,0
11-08-2020,244549,AP,154749,2592619,2203,0,0
12-08-2020,254146,AP,161425,2649767,2296,0,0
13-08-2020,264142,AP,170924,2705459,2378,0,0
14-08-2020,273085,AP,180703,2758485,2475,0,0
15-08-2020,281817,AP,191117,2812197,2562,0,0
16-08-2020,289829,AP,201234,2860943,2650,0,0
17-08-2020,296609,AP,209100,2905521,2732,0,0
18-08-2020,306261,AP,218311,2961611,2820,0,0
19-08-2020,316003,AP,226372,3019296,2906,0,0
20-08-2020,325396,AP,235218,3074847,3001,0,0
21-08-2020,334940,AP,244045,3129857,3092,0,0
22-08-2020,345216,AP,252638,3191326,3189,0,0
23-08-2020,353111,AP,260087,3238038,3282,0,0
24-08-2020,361712,AP,268828,3292501,3368,0,0
25-08-2020,371639,AP,278247,3356852,3460,0,0
26-08-2020,382469,AP,286720,3418690,3541,0,0
27-08-2020,393090,AP,295248,3479990,3633,0,0
28-08-2020,403616,AP,303711,3541321,3714,0,0
29-08-2020,414164,AP,312687,3603345,3796,0,0
30-08-2020,424767,AP,321754,3666422,3884,0,0
31-08-2020,434771,AP,330526,3722912,3969,0,0
01-09-2020,445139,AP,339876,3782746,4053,0,0
02-09-2020,455531,AP,348330,3843550,4125,0,0
03-09-2020,465730,AP,357829,3905775,4200,0,0
04-09-2020,476506,AP,370163,3965694,4276,0,0
05-09-2020,487331,AP,382104,4035317,4347,0,0
06-09-2020,498125,AP,394019,4107890,4417,0,0
07-09-2020,506493,AP,404074,4166077,4487,0,0
08-09-2020,517094,AP,415765,4237070,4560,0,0
09-09-2020,527512,AP,425607,4308762,4634,0,0
10-09-2020,537687,AP,435647,4380991,4702,0,0
11-09-2020,547686,AP,446716,4452128,4779,0,0
12-09-2020,557587,AP,457008,4527593,4846,0,0
13-09-2020,567123,AP,467139,4599826,4912,0,0
14-09-2020,575079,AP,476903,4661355,4972,0,0
15-09-2020,583925,AP,486531,4731866,5041,0,0
16-09-2020,592760,AP,497376,4806879,5105,0,0
17-09-2020,601462,AP,508088,4884371,5177,0,0
18-09-2020,609558,AP,519891,4959081,5244,0,0
19-09-2020,617776,AP,530711,5033676,5302,0,0
20-09-2020,625514,AP,541319,5104131,5359,0,0
21-09-2020,631749,AP,551821,5160700,5410,0,0
22-09-2020,639302,AP,562376,5229529,5461,0,0
23-09-2020,646530,AP,570667,5302367,5506,0,0
24-09-2020,654385,AP,579474,5378367,5558,0,0
25-09-2020,661458,AP,588169,5447796,5606,0,0
26-09-2020,668751,AP,597294,5523786,5663,0,0
27-09-2020,675674,AP,605090,5600202,5708,0,0
28-09-2020,681161,AP,612300,5666323,5745,0,0
29-09-2020,687351,AP,622136,5734752,5780,0,0
30-09-2020,693484,AP,629211,5806558,5828,0,0
01-10-2020,700235,AP,636508,5878135,5869,0,0
02-10-2020,706790,AP,643993,5948534,5900,0,0
03-10-2020,713014,AP,651791,6021395,5941,0,0
04-10-2020,719256,AP,658875,6094206,5981,0,0
05-10-2020,723512,AP,666433,6150351,6019,0,0
06-10-2020,729307,AP,672479,6216240,6052,0,0
07-10-2020,734427,AP,678828,6283009,6086,0,0
08-10-2020,739719,AP,684930,6349953,6128,0,0
09-10-2020,744864,AP,691040,6420474,6159,0,0
10-10-2020,750517,AP,697699,6494099,6194,0,0
11-10-2020,755727,AP,703208,6569616,6224,0,0
12-10-2020,758951,AP,708712,6630728,6256,0,0
13-10-2020,763573,AP,714427,6702810,6291,0,0
14-10-2020,767465,AP,719477,6772273,6319,0,0
15-10-2020,771503,AP,725099,6846040,6357,0,0
16-10-2020,775470,AP,730109,6920377,6382,0,0
17-10-2020,779146,AP,735638,6991258,6406,0,0
18-10-2020,783132,AP,740229,7066203,6429,0,0
19-10-2020,786050,AP,744532,7127533,6453,0,0
20-10-2020,789553,AP,749676,7196628,6481,0,0
21-10-2020,793299,AP,754415,7271050,6508,0,0
22-10-2020,796919,AP,758138,7347776,6524,0,0
23-10-2020,800684,AP,762419,7428014,6544,0,0
24-10-2020,804026,AP,765991,7502933,6566,0,0
25-10-2020,807023,AP,769576,7570352,6587,0,0
26-10-2020,808924,AP,773548,7621896,6606,0,0
27-10-2020,811825,AP,777900,7696653,6625,0,0
28-10-2020,814774,AP,781509,7773681,6643,0,0
29-10-2020,817679,AP,784752,7862459,6659,0,0
30-10-2020,820565,AP,788375,7946860,6676,0,0
31-10-2020,823348,AP,792083,8028905,6690,0,0
01-11-2020,825966,AP,795592,8117685,6706,0,0
02-11-2020,827882,AP,798625,8182266,6719,0,0
03-11-2020,830731,AP,802325,8266800,6734,0,0
04-11-2020,833208,AP,805026,8342265,6744,0,0
05-11-2020,835953,AP,807318,8427629,6757,0,0
06-11-2020,838363,AP,809770,8507230,6768,0,0
07-11-2020,840730,AP,812517,8587312,6779,0,0
08-11-2020,842967,AP,814773,8663975,6791,0,0
09-11-2020,844359,AP,816322,8725025,6802,0,0
10-11-2020,846245,AP,818473,8792935,6814,0,0
11-11-2020,847977,AP,820234,8863340,6828,0,0
12-11-2020,849705,AP,822011,8940488,6837,0,0
13-11-2020,851298,AP,824189,9021225,6847,0,0
14-11-2020,852955,AP,826344,9101048,6854,0,0
15-11-2020,854011,AP,828484,9154263,6868,0,0
16-11-2020,854764,AP,829991,9197307,6881,0,0
17-11-2020,856159,AP,832284,9264085,6890,0,0
18-11-2020,857395,AP,833980,9333703,6899,0,0
19-11-2020,858711,AP,835801,9408868,6910,0,0
20-11-2020,859932,AP,837630,9474870,6920,0,0
21-11-2020,861092,AP,839395,9543177,6927,0,0
22-11-2020,862213,AP,841026,9615090,6938,0,0
23-11-2020,862758,AP,842416,9662220,6948,0,0
24-11-2020,863843,AP,843863,9727321,6956,0,0
25-11-2020,864674,AP,845039,9788047,6962,0,0
26-11-2020,865705,AP,846120,9855316,6970,0,0
27-11-2020,866438,AP,847325,9913068,6976,0,0
28-11-2020,867063,AP,848511,9962416,6981,0,0
29-11-2020,867683,AP,852298,10017126,6988,0,0
30-11-2020,868064,AP,853232,10057854,6992,0,0
01-12-2020,868749,AP,854326,10109708,6996,0,0
02-12-2020,869412,AP,855485,10166696,7003,0,0
03-12-2020,870076,AP,856320,10229745,7014,0,0
04-12-2020,870675,AP,857233,10293151,7020,0,0
05-12-2020,871305,AP,858115,10350283,7024,0,0
06-12-2020,871972,AP,859029,10410612,7033,0,0
07-12-2020,872288,AP,859624,10453618,7038,0,0
08-12-2020,872839,AP,860368,10509805,7042,0,0
09-12-2020,873457,AP,861153,10570843,7045,0,0
10-12-2020,873995,AP,861711,10635197,7047,0,0
11-12-2020,874515,AP,862230,10699622,7049,0,0
12-12-2020,875025,AP,862895,10767117,7052,0,0
13-12-2020,875531,AP,863508,10830990,7057,0,0
14-12-2020,875836,AP,864049,10875925,7059,0,0
15-12-2020,876336,AP,864612,10937377,7064,0,0
16-12-2020,876814,AP,865327,11001476,7067,0,0
17-12-2020,877348,AP,865825,11065297,7069,0,0
18-12-2020,877806,AP,866359,11134359,7070,0,0
19-12-2020,878285,AP,866856,11196574,7074,0,0
20-12-2020,878723,AP,867445,11260810,7076,0,0
21-12-2020,878937,AP,867867,11301105,7078,0,0
22-12-2020,879339,AP,868279,11357530,7082,0,0
23-12-2020,879718,AP,868769,11415249,7085,0,0
24-12-2020,880075,AP,869124,11474797,7089,0,0
25-12-2020,880430,AP,869478,11531206,7091,0,0
26-12-2020,880712,AP,869920,11574117,7092,0,0
27-12-2020,881061,AP,870342,11620503,7094,0,0
28-12-2020,881273,AP,870752,11657884,7098,0,0
29-12-2020,881599,AP,871116,11708678,7100,0,0
30-12-2020,881948,AP,871588,11764418,7104,0,0
31-12-2020,882286,AP,871916,11825566,7108,0,0
01-01-2021,882612,AP,872266,11884085,7108,0,0
02-01-2021,882850,AP,872545,11932603,7111,0,0
03-01-2021,883082,AP,872897,11972780,7115,0,0
04-01-2021,883210,AP,873149,12002494,7118,0,0
05-01-2021,883587,AP,873427,12053914,7122,0,0
06-01-2021,883876,AP,873855,12105121,7125,0,0
07-01-2021,884171,AP,874223,12164531,7126,0,0
08-01-2021,884490,AP,874531,12224202,7127,0,0
09-01-2021,884689,AP,874954,12274647,7128,0,0
10-01-2021,884916,AP,875243,12324674,7129,0,0
11-01-2021,885037,AP,875456,12355607,7131,0,0
12-01-2021,885234,AP,875690,12396593,7133,0,0
13-01-2021,885437,AP,875921,12441272,7134,0,0
14-01-2021,885616,AP,876140,12482943,7138,0,0
15-01-2021,885710,AP,876372,12514639,7139,0,0
16-01-2021,885824,AP,876698,12540181,7139,18412,0
17-01-2021,885985,AP,876949,12576272,7140,18412,0
18-01-2021,886066,AP,877212,12604214,7141,46680,0
19-01-2021,886245,AP,877443,12643313,7142,58495,0
20-01-2021,886418,AP,877639,12690165,7142,91778,0
21-01-2021,886557,AP,877893,12739648,7142,115365,0
22-01-2021,886694,AP,878060,12787961,7146,133298,0
23-01-2021,886852,AP,878232,12831731,7147,147030,0
24-01-2021,887010,AP,878387,12876113,7147,147030,0
25-01-2021,887066,AP,878528,12903830,7149,156120,0
26-01-2021,887238,AP,878731,12942153,7150,156129,0
27-01-2021,887349,AP,878828,12975961,7152,163727,0
28-01-2021,887466,AP,878956,13012150,7152,171683,0
29-01-2021,887591,AP,879131,13054959,7152,179038,0
30-01-2021,887720,AP,879278,13095962,7153,187252,0
31-01-2021,887836,AP,879405,13137872,7153,187252,0
01-02-2021,887900,AP,879504,13159794,7154,187252,0
02-02-2021,888004,AP,879651,13189103,7156,187252,0
03-02-2021,888099,AP,879780,13214548,7157,215171,0
04-02-2021,888178,AP,879867,13242802,7157,243243,0
05-02-2021,888275,AP,880046,13276678,7158,272190,0
06-02-2021,888350,AP,880179,13311542,7159,299649,0
07-02-2021,888423,AP,880261,13345522,7159,299649,0
08-02-2021,888485,AP,880363,13367616,7160,314316,0
09-02-2021,888555,AP,880478,13394460,7160,325538,0
10-02-2021,888605,AP,880599,13422878,7161,335268,0
11-02-2021,888692,AP,880678,13453405,7161,343813,0
12-02-2021,888760,AP,880784,13484025,7162,351993,0
13-02-2021,888814,AP,880855,13517440,7162,356521,5820
14-02-2021,888869,AP,880972,13546228,7162,356521,5820
15-02-2021,888899,AP,881041,13565062,7163,361814,14630
16-02-2021,888959,AP,881181,13589373,7163,366523,24142
17-02-2021,889010,AP,881238,13615847,7165,376308,35475
18-02-2021,889077,AP,881292,13644086,7166,386770,51996
19-02-2021,889156,AP,881369,13670612,7167,398108,71707
20-02-2021,889210,AP,881439,13697048,7167,407935,85536
21-02-2021,889298,AP,881511,13728728,7167,413678,89645
22-02-2021,889339,AP,881582,13746985,7167,427444,102376
23-02-2021,889409,AP,881666,13775253,7168,445327,111483
24-02-2021,889503,AP,881732,13807747,7168,472460,120443
25-02-2021,889585,AP,881806,13843190,7168,503858,130591
26-02-2021,889681,AP,881877,13877968,7169,529607,139337
27-02-2021,889799,AP,881963,13915009,7169,529607,139337
28-02-2021,889916,AP,882029,13954131,7169,529607,139337
01-03-2021,889974,AP,882080,13974400,7169,541202,142431
02-03-2021,890080,AP,882137,14010204,7169,554530,144834
03-03-2021,890215,AP,882219,14047174,7170,574200,148401
04-03-2021,890317,AP,882275,14092251,7171,594085,154853
05-03-2021,890441,AP,882369,14143911,7172,619712,166166
06-03-2021,890556,AP,882462,14190477,7173,651309,182716
07-03-2021,890692,AP,882520,14236179,7174,651309,182716
08-03-2021,890766,AP,882581,14262086,7176,686405,195839
09-03-2021,890884,AP,882670,14307165,7176,721786,208374
10-03-2021,891004,AP,882763,14356138,7177,756593,216646
11-03-2021,891178,AP,882841,14403941,7179,763896,217825
12-03-2021,891388,AP,882981,14448650,7180,804344,227582
13-03-2021,891563,AP,883113,14489098,7182,844903,232910
14-03-2021,891861,AP,883277,14534762,7184,844903,232910
15-03-2021,892008,AP,883380,14557366,7185,917551,242265
16-03-2021,892269,AP,883505,14580783,7185,980819,254463
17-03-2021,892522,AP,883642,14611499,7186,1049415,266777
18-03-2021,892740,AP,883759,14642664,7186,1129714,276341
19-03-2021,892986,AP,883890,14674210,7187,1216366,287421
20-03-2021,893366,AP,884094,14705188,7189,1312896,298188
21-03-2021,893734,AP,884357,14736326,7189,1312896,298188
22-03-2021,894044,AP,884471,14771701,7191,1434145,307733
23-03-2021,894536,AP,884727,14805335,7193,1533631,316719
24-03-2021,895121,AP,884978,14840401,7197,1643888,328146
25-03-2021,895879,AP,885209,14875597,7201,1772829,341152
26-03-2021,896863,AP,885515,14916201,7203,1865305,353748
27-03-2021,897810,AP,885892,14958897,7203,1974734,367221
28-03-2021,898815,AP,886216,14990039,7205,1981486,368793
29-03-2021,899812,AP,886498,15021364,7210,2035410,372913
30-03-2021,900805,AP,886978,15052215,7213,2121512,382967
31-03-2021,901989,AP,887434,15083179,7217,2211816,393353
01-04-2021,903260,AP,887898,15114988,7220,2328950,406552
02-04-2021,904548,AP,888508,15146104,7225,2495977,411625
03-04-2021,905946,AP,889295,15177364,7234,2585721,421747
04-04-2021,907676,AP,890137,15208436,7239,2627356,426186
05-04-2021,909002,AP,891048,15239114,7244,2739725,439362
06-04-2021,910943,AP,891883,15270771,7251,2813650,452961
07-04-2021,913274,AP,892736,15302583,7262,2924901,465089
08-04-2021,915832,AP,893651,15333851,7268,3020636,476379
09-04-2021,918597,AP,894896,15365743,7279,3081189,490044
10-04-2021,921906,AP,895949,15397672,7291,3284504,522204
11-04-2021,925401,AP,897147,15429391,7300,3363469,529534
12-04-2021,928664,AP,898238,15463146,7311,3380467,533252
13-04-2021,932892,AP,899721,15498728,7321,3383763,534766
14-04-2021,937049,AP,901327,15534460,7339,3977725,585348
15-04-2021,942135,AP,903072,15570201,7353,4004003,593574
16-04-2021,948231,AP,905266,15606163,7373,4007551,596253
17-04-2021,955455,AP,907598,15642070,7388,4010028,597947
18-04-2021,962037,AP,909941,15677992,7410,4013148,599876
19-04-2021,968000,AP,912510,15715757,7437,4140857,616127
20-04-2021,976987,AP,915626,15753679,7472,4234813,692923
21-04-2021,986703,AP,918985,15793298,7510,4257224,711280
22-04-2021,997462,AP,922977,15835169,7541,4337751,992329
23-04-2021,1009228,AP,927418,15880750,7579,4464815,1090199
24-04-2021,1020926,AP,931839,15931722,7616,4543673,1126695
25-04-2021,1033560,AP,936143,15994607,7685,4547958,1130670
26-04-2021,1043441,AP,940574,16068648,7736,4762101,1224721
27-04-2021,1054875,AP,947629,16143083,7800,4904196,1273778
28-04-2021,1069544,AP,954062,16217831,7871,4955417,1327070
29-04-2021,1084336,AP,962250,16303866,7928,4988520,1365533
30-04-2021,1101690,AP,970718,16390360,7992,5112553,1467264
01-05-2021,1121102,AP,982297,16488574,8053,5178514,1521734
02-05-2021,1145022,AP,993708,16602873,8136,5176374,1519932
03-05-2021,1163994,AP,1003935,16718148,8207,5192245,1536793
04-05-2021,1184028,AP,1016142,16833932,8289,5198955,1543745
05-05-2021,1206232,AP,1027270,16950299,8374,5242484,1673973
06-05-2021,1228186,AP,1037411,17060446,8446,5275927,1794315
07-05-2021,1245374,AP,1050160,17160870,8519,5305880,1861719
08-05-2021,1265439,AP,1069432,17262441,8615,5321023,1973448
09-05-2021,1287603,AP,1088264,17367935,8707,5326721,1981496
10-05-2021,1302589,AP,1104431,17428059,8791,5327494,1982726
11-05-2021,1322934,AP,1118933,17514937,8899,5328552,2011929
12-05-2021,1344386,AP,1138028,17605687,8988,5330276,2043245
13-05-2021,1366785,AP,1156666,17702133,9077,5332845,2080601
14-05-2021,1388803,AP,1175843,17791220,9173,5333983,2094993
15-05-2021,1411320,AP,1194582,17880755,9271,5336834,2165691
16-05-2021,1435491,AP,1215683,17975305,9372,5337775,2175256
17-05-2021,1454052,AP,1233017,18049054,9481,5344541,2224905
18-05-2021,1475372,AP,1254291,18140307,9580,5349866,2279714
19-05-2021,1498532,AP,1279110,18241637,9686,5356609,2303986
20-05-2021,1521142,AP,1302208,18342918,9800,5539622,2317398
21-05-2021,1542079,AP,1323019,18435149,9904,5548611,2339645
22-05-2021,1562060,AP,1341355,18525758,10022,5558500,2347240
23-05-2021,1580827,AP,1361464,18617387,10126,5565294,2349884
24-05-2021,1593821,AP,1379837,18676222,10222,5657588,2365953
25-05-2021,1609105,AP,1400754,18749201,10328,5781754,2374331
26-05-2021,1627390,AP,1424859,18840321,10427,6076647,2383116
27-05-2021,1643557,AP,1446244,18924545,10531,6646051,2394589
28-05-2021,1657986,AP,1466990,19009047,10634,7075808,2412785
29-05-2021,1671742,AP,1487382,19088611,10738,7270166,2481682
30-05-2021,1685142,AP,1508515,19172843,10832,7282314,2484464
31-05-2021,1693085,AP,1528360,19256304,10930,7350968,2512379
01-06-2021,1704388,AP,1546617,19350008,11034,7543454,2529929
02-06-2021,1717156,AP,1562229,19448056,11132,7678110,2547794
03-06-2021,1728577,AP,1578452,19534279,11213,7783529,2554317
04-06-2021,1738990,AP,1593921,19619590,11296,8128796,2567253
05-06-2021,1749363,AP,1609879,19708031,11376,8215573,2572432
06-06-2021,1758339,AP,1623447,19791721,11466,8275784,2576273
07-06-2021,1763211,AP,1637149,19856521,11552,8408633,2583684
08-06-2021,1771007,AP,1651790,19946253,11629,8449909,2587502
09-06-2021,1779773,AP,1664082,20039764,11696,8627811,2596769
10-06-2021,1787883,AP,1677063,20137627,11763,8875588,2604950
11-06-2021,1796122,AP,1688198,20239490,11824,9066361,2610233
12-06-2021,1803074,AP,1699775,20348106,11882,9231093,2619733
13-06-2021,1809844,AP,1712267,20450982,11940,9306916,2622690
14-06-2021,1814393,AP,1722381,20538738,11999,9668857,2635559
