dates,confirmed,state,recovered,tested,other,deceased,vaccinated1,vaccinated2
2021-09-07,124311.0,PY,121518.0,1682679.0,,1819.0,652584.0,203653.0
2021-09-08,124436.0,PY,121631.0,1687835.0,,1819.0,653763.0,205964.0
2021-09-09,124518.0,PY,121705.0,1693183.0,,1820.0,654655.0,208193.0
2021-09-10,124629.0,PY,121814.0,1699030.0,,1820.0,654961.0,209323.0
2021-09-11,124675.0,PY,121940.0,1702101.0,,1821.0,656726.0,215061.0
2021-09-12,124775.0,PY,122022.0,1707133.0,,1823.0,657236.0,216676.0
2021-09-13,124836.0,PY,122153.0,1710951.0,,1823.0,659286.0,221827.0
2021-09-14,124939.0,PY,122258.0,1716648.0,,1823.0,660708.0,226131.0
2021-09-15,125063.0,PY,122338.0,1721993.0,,1825.0,662500.0,230713.0
2021-09-16,125170.0,PY,122380.0,1727207.0,,1827.0,663980.0,234540.0
2021-09-17,125256.0,PY,122509.0,1732264.0,,1828.0,666438.0,240522.0
2021-09-18,125384.0,PY,122631.0,1737268.0,,1829.0,669093.0,248369.0
2021-09-19,125463.0,PY,122709.0,1742033.0,,1831.0,670139.0,250889.0
2021-09-20,125517.0,PY,122818.0,1746102.0,,1832.0,673644.0,258794.0
2021-09-21,125618.0,PY,122864.0,1751563.0,,1832.0,676620.0,264903.0
2021-09-22,125735.0,PY,122956.0,1756660.0,,1834.0,679622.0,271195.0
2021-09-23,125826.0,PY,123023.0,1762543.0,,1834.0,682803.0,277135.0
2021-09-24,125920.0,PY,123130.0,1767379.0,,1834.0,685880.0,282969.0
2021-09-25,126012.0,PY,123244.0,1772507.0,,1836.0,689225.0,291020.0
2021-09-26,126090.0,PY,123351.0,1777184.0,,1838.0,690460.0,293671.0
2021-09-27,126127.0,PY,123423.0,1780803.0,,1838.0,694530.0,301113.0
2021-09-28,126215.0,PY,123565.0,1785659.0,,1839.0,697291.0,306555.0
2021-09-29,126308.0,PY,123640.0,1791586.0,,1840.0,699583.0,311583.0
2021-09-30,126367.0,PY,123697.0,1796755.0,,1840.0,701630.0,315709.0
2021-10-01,126431.0,PY,123800.0,1802120.0,,1840.0,703438.0,320230.0
2021-10-02,126513.0,PY,123906.0,1807132.0,,1840.0,704677.0,323093.0
2021-10-03,126545.0,PY,123995.0,1811369.0,,1841.0,705319.0,324756.0
2021-10-04,126587.0,PY,124091.0,1815201.0,,1842.0,707427.0,329920.0
2021-10-05,126669.0,PY,124183.0,1820569.0,,1843.0,708207.0,332023.0
2021-10-06,126742.0,PY,124259.0,1825302.0,,1844.0,709532.0,335283.0
2021-10-07,126806.0,PY,124307.0,1830548.0,,1844.0,710672.0,338229.0
2021-10-08,126893.0,PY,124402.0,1836200.0,,1845.0,712116.0,341861.0
2021-10-09,126977.0,PY,124494.0,1840885.0,,1846.0,713515.0,345788.0
2021-10-10,127053.0,PY,124549.0,1845496.0,,1846.0,713935.0,347078.0
2021-10-11,127095.0,PY,124608.0,1848518.0,,1848.0,715514.0,351522.0
2021-10-12,127151.0,PY,124686.0,1853055.0,,1848.0,716556.0,354577.0
2021-10-13,127210.0,PY,124710.0,1857872.0,,1849.0,717296.0,356536.0
2021-10-14,127259.0,PY,124763.0,1861586.0,,1849.0,717488.0,357059.0
2021-10-15,127296.0,PY,124836.0,1864842.0,,1849.0,718322.0,359576.0
2021-10-16,127344.0,PY,124897.0,1868665.0,,1849.0,719483.0,363804.0
2021-10-17,127396.0,PY,124961.0,1872784.0,,1850.0,719831.0,364876.0
2021-10-18,127424.0,PY,125051.0,1876630.0,,1850.0,721184.0,369310.0
2021-10-19,127479.0,PY,125137.0,1880847.0,,1852.0,721660.0,371153.0
2021-10-20,127521.0,PY,125208.0,1884912.0,,1852.0,722698.0,374661.0
2021-10-21,127564.0,PY,125258.0,1887865.0,,1852.0,723545.0,377521.0
2021-10-22,127621.0,PY,125314.0,1890991.0,,1853.0,724326.0,380189.0
2021-10-23,127674.0,PY,125362.0,1894509.0,,1855.0,725288.0,383431.0
2021-10-24,127735.0,PY,125411.0,1897965.0,,1857.0,725598.0,384282.0
2021-10-25,127765.0,PY,125454.0,1900583.0,,1857.0,729109.0,390943.0
2021-10-26,127806.0,PY,125496.0,1903705.0,,1857.0,730665.0,395177.0
2021-10-27,127846.0,PY,125546.0,1907080.0,,1857.0,731757.0,397842.0
2021-10-28,127891.0,PY,125581.0,1910694.0,,1857.0,732505.0,399979.0
2021-10-29,127936.0,PY,125633.0,1913612.0,,1857.0,733096.0,401638.0
2021-10-30,127975.0,PY,125681.0,1916398.0,,1857.0,733751.0,403823.0
2021-10-31,128013.0,PY,125726.0,1919060.0,,1857.0,733922.0,404355.0
2020-03-03,1.0,RJ,,,,,,
2020-03-04,2.0,RJ,,,,,,
2020-03-05,2.0,RJ,,,,,,
2020-03-06,2.0,RJ,,,,,,
2020-03-07,2.0,RJ,,,,,,
2020-03-08,2.0,RJ,,,,,,
2020-03-09,2.0,RJ,,,,,,
2020-03-10,3.0,RJ,,,,,,
2020-03-11,3.0,RJ,,,,,,
2020-03-12,3.0,RJ,,,,,,
2020-03-13,3.0,RJ,,,,,,
2020-03-14,4.0,RJ,,,,,,
2020-03-15,4.0,RJ,,,,,,
2020-03-16,4.0,RJ,,,,,,
2020-03-17,4.0,RJ,,,,,,
2020-03-18,7.0,RJ,,,,,,
2020-03-19,9.0,RJ,,,,,,
2020-03-20,17.0,RJ,,,,,,
2020-03-21,24.0,RJ,,,,,,
2020-03-22,29.0,RJ,,,,,,
2020-03-23,32.0,RJ,,,,,,
2020-03-24,32.0,RJ,,,,,,
2020-03-25,38.0,RJ,,,,,,
2020-03-26,43.0,RJ,,,,,,
2020-03-27,50.0,RJ,,,,,,
2020-03-28,54.0,RJ,,,,,,
2020-03-29,59.0,RJ,3.0,,,,,
2020-03-30,79.0,RJ,3.0,,,,,
2020-03-31,93.0,RJ,3.0,,,,,
2020-04-01,120.0,RJ,3.0,,,,,
2020-04-02,133.0,RJ,3.0,,,,,
2020-04-03,179.0,RJ,3.0,,,,,
2020-04-04,206.0,RJ,25.0,,,1.0,,
2020-04-05,266.0,RJ,25.0,,,1.0,,
2020-04-06,301.0,RJ,25.0,,,2.0,,
2020-04-07,343.0,RJ,25.0,17638.0,,2.0,,
2020-04-08,383.0,RJ,45.0,17638.0,,3.0,,
2020-04-09,463.0,RJ,60.0,19107.0,,3.0,,
2020-04-10,561.0,RJ,60.0,22349.0,,3.0,,
2020-04-11,700.0,RJ,116.0,24857.0,,9.0,,
2020-04-12,804.0,RJ,121.0,28505.0,,11.0,,
2020-04-13,897.0,RJ,121.0,31804.0,,11.0,,
2020-04-14,1005.0,RJ,147.0,34928.0,,11.0,,
2020-04-15,1076.0,RJ,147.0,37860.0,,11.0,,
2020-04-16,1131.0,RJ,164.0,40778.0,,11.0,,
2020-04-17,1229.0,RJ,183.0,42847.0,,17.0,,
2020-04-18,1351.0,RJ,200.0,47197.0,,21.0,,
2020-04-19,1478.0,RJ,205.0,51614.0,,23.0,,
2020-04-20,1576.0,RJ,205.0,57290.0,,25.0,,
2020-04-21,1735.0,RJ,274.0,61492.0,,26.0,,
2020-04-22,1888.0,RJ,344.0,66257.0,,27.0,,
2020-04-23,1964.0,RJ,451.0,69764.0,,28.0,,
2020-04-24,2034.0,RJ,493.0,74484.0,,32.0,,
2020-04-25,2083.0,RJ,513.0,78993.0,,34.0,,
2020-04-26,2185.0,RJ,629.0,82942.0,,41.0,,
2020-04-27,2262.0,RJ,744.0,87777.0,,50.0,,
2020-04-28,2364.0,RJ,770.0,92506.0,,52.0,,
2020-04-29,2440.0,RJ,814.0,97790.0,,55.0,,
2020-04-30,2584.0,RJ,893.0,103704.0,,58.0,,
2020-05-01,2666.0,RJ,1116.0,108543.0,,62.0,,
2020-05-02,2772.0,RJ,1242.0,113934.0,,68.0,,
2020-05-03,2886.0,RJ,1356.0,120240.0,,71.0,,
2020-05-04,3061.0,RJ,1438.0,129258.0,,77.0,,
2020-05-05,3158.0,RJ,1525.0,134987.0,,89.0,,
2020-05-06,3317.0,RJ,1739.0,139580.0,,93.0,,
2020-05-07,3427.0,RJ,1889.0,145510.0,,99.0,,
2020-05-08,3579.0,RJ,2011.0,152245.0,,103.0,,
2020-05-09,3708.0,RJ,2162.0,159157.0,,106.0,,
2020-05-10,3814.0,RJ,2241.0,166424.0,,108.0,,
2020-05-11,3988.0,RJ,2324.0,176130.0,,113.0,,
2020-05-12,4126.0,RJ,2454.0,185610.0,,117.0,,
2020-05-13,4328.0,RJ,2573.0,194683.0,,121.0,,
2020-05-14,4534.0,RJ,2638.0,204243.0,,125.0,,
2020-05-15,4747.0,RJ,2729.0,212317.0,,125.0,,
2020-05-16,4960.0,RJ,2944.0,221439.0,,126.0,,
2020-05-17,5202.0,RJ,3055.0,231946.0,,131.0,,
2020-05-18,5507.0,RJ,3218.0,243476.0,,138.0,,
2020-05-19,5845.0,RJ,3337.0,254533.0,,143.0,,
2020-05-20,6015.0,RJ,3404.0,265555.0,,147.0,,
2020-05-21,6227.0,RJ,3485.0,275974.0,,151.0,,
2020-05-22,6494.0,RJ,3680.0,287164.0,,153.0,,
2020-05-23,6742.0,RJ,3786.0,303935.0,,160.0,,
2020-05-24,7028.0,RJ,3848.0,317067.0,,163.0,,
2020-05-25,7300.0,RJ,4056.0,327836.0,,167.0,,
2020-05-26,7536.0,RJ,4276.0,337159.0,,170.0,,
2020-05-27,7816.0,RJ,4562.0,350600.0,,173.0,,
2020-05-28,8067.0,RJ,4815.0,365556.0,,180.0,,
2020-05-29,8365.0,RJ,5244.0,379315.0,,184.0,,
2020-05-30,8617.0,RJ,5739.0,395490.0,,193.0,,
2020-05-31,8831.0,RJ,6032.0,409777.0,,194.0,,
2020-06-01,9100.0,RJ,6213.0,425184.0,,199.0,,
2020-06-02,9373.0,RJ,6435.0,440789.0,,203.0,,
2020-06-03,9652.0,RJ,6744.0,454788.0,,209.0,,
2020-06-04,9862.0,RJ,7104.0,467129.0,,213.0,,
2020-06-05,10084.0,RJ,7359.0,480910.0,,218.0,,
2020-06-06,10337.0,RJ,7501.0,494480.0,,231.0,,
2020-06-07,10599.0,RJ,7754.0,506784.0,,240.0,,
2020-06-08,10876.0,RJ,8117.0,518350.0,,246.0,,
2020-06-09,11245.0,RJ,8328.0,530031.0,,255.0,,
2020-06-10,11600.0,RJ,8569.0,543312.0,,259.0,,
2020-06-11,11838.0,RJ,8775.0,558064.0,,265.0,,
2020-06-12,12068.0,RJ,9011.0,571543.0,,272.0,,
2020-06-13,12401.0,RJ,9337.0,584954.0,,282.0,,
2020-06-14,12694.0,RJ,9566.0,598920.0,,292.0,,
2020-06-15,12981.0,RJ,9785.0,609296.0,,301.0,,
2020-06-16,13216.0,RJ,9962.0,622334.0,,308.0,,
2020-06-17,13542.0,RJ,10467.0,637937.0,,313.0,,
2020-06-18,13857.0,RJ,10742.0,654816.0,,330.0,,
2020-06-19,14156.0,RJ,10997.0,667643.0,,333.0,,
2020-06-20,14537.0,RJ,11274.0,683017.0,,337.0,,
2020-06-21,14930.0,RJ,11597.0,699126.0,,349.0,,
2020-06-22,15232.0,RJ,11910.0,709592.0,,356.0,,
2020-06-23,15627.0,RJ,12213.0,726077.0,,365.0,,
2020-06-24,16009.0,RJ,12611.0,740855.0,,375.0,,
2020-06-25,16296.0,RJ,12840.0,757137.0,,379.0,,
2020-06-26,16660.0,RJ,13062.0,770174.0,,380.0,,
2020-06-27,16944.0,RJ,13367.0,784803.0,,391.0,,
2020-06-28,17271.0,RJ,13611.0,800214.0,,399.0,,
2020-06-29,17660.0,RJ,13921.0,809777.0,,405.0,,
2020-06-30,18008.0,RJ,14220.0,824213.0,,413.0,,
2020-07-01,18312.0,RJ,14574.0,839370.0,,421.0,,
2020-07-02,18662.0,RJ,14948.0,854274.0,,430.0,,
2020-07-03,19052.0,RJ,15281.0,869602.0,,440.0,,
2020-07-04,19532.0,RJ,15640.0,889355.0,,447.0,,
2020-07-05,20164.0,RJ,15928.0,909132.0,,456.0,,
2020-07-06,20688.0,RJ,16278.0,920600.0,,461.0,,
2020-07-07,21404.0,RJ,16575.0,940758.0,,472.0,,
2020-07-08,22063.0,RJ,16866.0,963454.0,,482.0,,
2020-07-09,22563.0,RJ,17070.0,987272.0,,491.0,,
2020-07-10,23174.0,RJ,17620.0,1009195.0,,497.0,,
2020-07-11,23748.0,RJ,17869.0,1032198.0,,503.0,,
2020-07-12,24392.0,RJ,18103.0,1054080.0,,510.0,,
2020-07-13,24936.0,RJ,18630.0,1068283.0,,518.0,,
2020-07-14,25571.0,RJ,19169.0,1096696.0,,524.0,,
2020-07-15,26437.0,RJ,19502.0,1123902.0,,530.0,,
2020-07-16,27174.0,RJ,19970.0,1151952.0,,538.0,,
2020-07-17,27789.0,RJ,20626.0,1175379.0,,546.0,,
2020-07-18,28500.0,RJ,21144.0,1204676.0,,553.0,,
2020-07-19,29434.0,RJ,21730.0,1231760.0,,559.0,,
2020-07-20,30390.0,RJ,22195.0,1244387.0,,568.0,,
2020-07-21,31373.0,RJ,22744.0,1270376.0,,577.0,,
2020-07-22,32334.0,RJ,23364.0,1298218.0,,583.0,,
2020-07-23,33220.0,RJ,23815.0,1325580.0,,594.0,,
2020-07-24,34178.0,RJ,24547.0,1349544.0,,602.0,,
2020-07-25,35298.0,RJ,25306.0,1377850.0,,613.0,,
2020-07-26,36430.0,RJ,25954.0,1403124.0,,624.0,,
2020-07-27,37564.0,RJ,26834.0,1417882.0,,633.0,,
2020-07-28,38636.0,RJ,27317.0,1445240.0,,644.0,,
2020-07-29,39780.0,RJ,28309.0,1473098.0,,654.0,,
2020-07-30,40936.0,RJ,29231.0,1500693.0,,667.0,,
2020-07-31,42083.0,RJ,29845.0,1526962.0,,680.0,,
2020-08-01,43243.0,RJ,30668.0,1553942.0,,694.0,,
2020-08-02,44410.0,RJ,31216.0,1570989.0,,706.0,,
2020-08-03,45555.0,RJ,32051.0,1584925.0,,719.0,,
2020-08-04,46679.0,RJ,32832.0,1592318.0,,732.0,,
2020-08-05,47845.0,RJ,33849.0,1619744.0,,745.0,,
2020-08-06,48996.0,RJ,35131.0,1651221.0,,757.0,,
2020-08-07,50157.0,RJ,36195.0,1678314.0,,767.0,,
2020-08-08,51328.0,RJ,37163.0,1710963.0,,778.0,,
2020-08-09,52497.0,RJ,38235.0,1740732.0,,789.0,,
2020-08-10,53670.0,RJ,39060.0,1754897.0,,800.0,,
2020-08-11,54887.0,RJ,40399.0,1784992.0,,811.0,,
2020-08-12,56100.0,RJ,41648.0,1820131.0,,822.0,,
2020-08-13,57414.0,RJ,41819.0,1839445.0,,833.0,,
2020-08-14,58692.0,RJ,43897.0,1868534.0,,846.0,,
2020-08-15,59979.0,RJ,45254.0,1898595.0,,862.0,,
2020-08-16,61296.0,RJ,46604.0,1913726.0,,876.0,,
2020-08-17,62630.0,RJ,47654.0,1930842.0,,887.0,,
2020-08-18,63977.0,RJ,48960.0,1966178.0,,898.0,,
2020-08-19,65289.0,RJ,49963.0,1998912.0,,910.0,,
2020-08-20,66619.0,RJ,51190.0,2033646.0,,921.0,,
2020-08-21,67954.0,RJ,52496.0,2062109.0,,933.0,,
2020-08-22,69264.0,RJ,54144.0,2093850.0,,944.0,,
2020-08-23,70609.0,RJ,55324.0,2122395.0,,955.0,,
2020-08-24,71955.0,RJ,56600.0,2137137.0,,967.0,,
2020-08-25,73325.0,RJ,58126.0,2166744.0,,980.0,,
2020-08-26,74670.0,RJ,59579.0,2196353.0,,992.0,,
2020-08-27,76015.0,RJ,60585.0,2228662.0,,1005.0,,
2020-08-28,77370.0,RJ,62033.0,2254613.0,,1017.0,,
2020-08-29,78777.0,RJ,62971.0,2274901.0,,1030.0,,
2020-08-30,80227.0,RJ,65093.0,2302023.0,,1043.0,,
2020-08-31,81693.0,RJ,66812.0,2314603.0,,1056.0,,
2020-09-01,83163.0,RJ,68124.0,2343369.0,,1069.0,,
2020-09-02,84674.0,RJ,70674.0,2364613.0,,1081.0,,
2020-09-03,86227.0,RJ,71220.0,2392144.0,,1095.0,,
2020-09-04,87797.0,RJ,71899.0,2416268.0,,1108.0,,
2020-09-05,89363.0,RJ,73245.0,2443995.0,,1122.0,,
2020-09-06,90956.0,RJ,74861.0,2471540.0,,1137.0,,
2020-09-07,92536.0,RJ,76427.0,2483715.0,,1151.0,,
2020-09-08,94126.0,RJ,77872.0,2513910.0,,1164.0,,
2020-09-09,95736.0,RJ,79450.0,2542632.0,,1178.0,,
2020-09-10,97376.0,RJ,80482.0,2572191.0,,1192.0,,
2020-09-11,99036.0,RJ,81970.0,2599477.0,,1207.0,,
2020-09-12,100705.0,RJ,82902.0,2630771.0,,1221.0,,
2020-09-13,102408.0,RJ,84518.0,2658373.0,,1236.0,,
2020-09-14,104138.0,RJ,86162.0,2672224.0,,1250.0,,
2020-09-15,105898.0,RJ,87873.0,2705303.0,,1264.0,,
2020-09-16,107680.0,RJ,89352.0,2738444.0,,1279.0,,
2020-09-17,109473.0,RJ,90685.0,2767508.0,,1293.0,,
2020-09-18,111290.0,RJ,92265.0,2795479.0,,1308.0,,
2020-09-19,113124.0,RJ,93805.0,2826262.0,,1322.0,,
2020-09-20,114989.0,RJ,95469.0,2856718.0,,1336.0,,
2020-09-21,116881.0,RJ,97284.0,2870267.0,,1352.0,,
2020-09-22,118793.0,RJ,98812.0,2904053.0,,1367.0,,
2020-09-23,120739.0,RJ,100365.0,2935751.0,,1382.0,,
2020-09-24,122720.0,RJ,102330.0,2968083.0,,1397.0,,
2020-09-25,124730.0,RJ,104288.0,2994763.0,,1412.0,,
2020-09-26,126775.0,RJ,105994.0,3024341.0,,1426.0,,
2020-09-27,128859.0,RJ,107718.0,3051135.0,,1441.0,,
2020-09-28,130971.0,RJ,109472.0,3062603.0,,1456.0,,
2020-09-29,133119.0,RJ,111272.0,3091105.0,,1471.0,,
2020-09-30,135292.0,RJ,113225.0,3118797.0,,1486.0,,
2020-10-01,137485.0,RJ,115178.0,3143572.0,,1500.0,,
2020-10-02,139696.0,RJ,117238.0,3165902.0,,1516.0,,
2020-10-03,141846.0,RJ,119241.0,3182409.0,,1530.0,,
2020-10-04,144030.0,RJ,121331.0,3207733.0,,1545.0,,
2020-10-05,146195.0,RJ,123421.0,3219068.0,,1559.0,,
2020-10-06,148316.0,RJ,125448.0,3245268.0,,1574.0,,
2020-10-07,150467.0,RJ,127526.0,3267575.0,,1590.0,,
2020-10-08,152605.0,RJ,129618.0,3291115.0,,1605.0,,
2020-10-09,154785.0,RJ,131766.0,3311811.0,,1621.0,,
2020-10-10,156908.0,RJ,133918.0,3335785.0,,1636.0,,
2020-10-11,159052.0,RJ,135990.0,3356935.0,,1650.0,,
2020-10-12,161184.0,RJ,137848.0,3366071.0,,1665.0,,
2020-10-13,163219.0,RJ,139616.0,3392097.0,,1679.0,,
2020-10-14,165240.0,RJ,141835.0,3414166.0,,1694.0,,
2020-10-15,167279.0,RJ,143984.0,3436121.0,,1708.0,,
2020-10-16,169289.0,RJ,146185.0,3456029.0,,1723.0,,
2020-10-17,171281.0,RJ,148291.0,3478430.0,,1735.0,,
2020-10-18,173266.0,RJ,150379.0,3490719.0,,1748.0,,
2020-10-19,175226.0,RJ,152573.0,3499421.0,,1760.0,,
2020-10-20,177123.0,RJ,155095.0,3524088.0,,1774.0,,
2020-10-21,178933.0,RJ,157960.0,3546683.0,,1788.0,,
2020-10-22,180755.0,RJ,160614.0,3568198.0,,1800.0,,
2020-10-23,182570.0,RJ,162981.0,3587537.0,,1814.0,,
2020-10-24,184422.0,RJ,165496.0,3609151.0,,1826.0,,
2020-10-25,186243.0,RJ,167736.0,3623031.0,,1839.0,,
2020-10-26,188048.0,RJ,169962.0,3631465.0,,1853.0,,
2020-10-27,189844.0,RJ,172028.0,3654738.0,,1867.0,,
2020-10-28,191629.0,RJ,174044.0,3677569.0,,1877.0,,
2020-10-29,193419.0,RJ,175977.0,3699339.0,,1888.0,,
2020-10-30,195213.0,RJ,178064.0,3718493.0,,1898.0,,
2020-10-31,196993.0,RJ,179984.0,3732880.0,,1907.0,,
2020-11-01,198747.0,RJ,181575.0,3753254.0,,1917.0,,
2020-11-02,200495.0,RJ,182680.0,3761961.0,,1926.0,,
2020-11-03,202220.0,RJ,183899.0,3785407.0,,1936.0,,
2020-11-04,203990.0,RJ,185722.0,3806335.0,,1945.0,,
2020-11-05,205800.0,RJ,187544.0,3825035.0,,1955.0,,
2020-11-06,207597.0,RJ,189354.0,3844472.0,,1966.0,,
2020-11-07,209438.0,RJ,191132.0,3865194.0,,1979.0,,
2020-11-08,211310.0,RJ,192945.0,3885562.0,,1989.0,,
2020-11-09,213169.0,RJ,194629.0,3896209.0,,1998.0,,
2020-11-10,215071.0,RJ,196338.0,3921623.0,,2008.0,,
2020-11-11,217151.0,RJ,198139.0,3943942.0,,2019.0,,
2020-11-12,219327.0,RJ,199943.0,3966824.0,,2032.0,,
2020-11-13,221471.0,RJ,201770.0,3988281.0,,2044.0,,
2020-11-14,223633.0,RJ,203524.0,4007392.0,,2056.0,,
2020-11-15,225817.0,RJ,205414.0,4015598.0,,2066.0,,
2020-11-16,227986.0,RJ,207224.0,4022884.0,,2078.0,,
2020-11-17,230180.0,RJ,209058.0,4035833.0,,2089.0,,
2020-11-18,232358.0,RJ,210779.0,4059776.0,,2101.0,,
2020-11-19,234907.0,RJ,212623.0,4091779.0,,2116.0,,
2020-11-20,237669.0,RJ,214616.0,4119378.0,,2130.0,,
2020-11-21,240676.0,RJ,216579.0,4149854.0,,2146.0,,
2020-11-22,243936.0,RJ,218583.0,4179816.0,,2163.0,,
2020-11-23,247168.0,RJ,220871.0,4194121.0,,2181.0,,
2020-11-24,250482.0,RJ,223085.0,4225732.0,,2200.0,,
2020-11-25,253767.0,RJ,225229.0,4259050.0,,2218.0,,
2020-11-26,256947.0,RJ,227408.0,4290454.0,,2237.0,,
2020-11-27,260040.0,RJ,229602.0,4322512.0,,2255.0,,
2020-11-28,262805.0,RJ,231780.0,4358971.0,,2274.0,,
2020-11-29,265386.0,RJ,234336.0,4395899.0,,2292.0,,
2020-11-30,268063.0,RJ,237098.0,4411509.0,,2312.0,,
2020-12-01,270410.0,RJ,240105.0,4435119.0,,2331.0,,
2020-12-02,272400.0,RJ,243340.0,4472909.0,,2350.0,,
2020-12-03,274486.0,RJ,246572.0,4512399.0,,2370.0,,
2020-12-04,276420.0,RJ,249713.0,4549574.0,,2389.0,,
2020-12-05,278496.0,RJ,252911.0,4586151.0,,2409.0,,
2020-12-06,280585.0,RJ,255729.0,4617606.0,,2429.0,,
2020-12-07,282512.0,RJ,258393.0,4630233.0,,2448.0,,
2020-12-08,284116.0,RJ,260773.0,4664755.0,,2468.0,,
2020-12-09,285627.0,RJ,263350.0,4694145.0,,2485.0,,
2020-12-10,287219.0,RJ,265689.0,4724809.0,,2500.0,,
2020-12-11,288692.0,RJ,268457.0,4752183.0,,2514.0,,
2020-12-12,289999.0,RJ,270650.0,4778273.0,,2528.0,,
2020-12-13,291289.0,RJ,272118.0,4807770.0,,2542.0,,
2020-12-14,292539.0,RJ,273784.0,4821740.0,,2555.0,,
2020-12-15,293584.0,RJ,275506.0,4855362.0,,2568.0,,
2020-12-16,294831.0,RJ,277743.0,4886577.0,,2578.0,,
2020-12-17,295953.0,RJ,279717.0,4917294.0,,2589.0,,
2020-12-18,297029.0,RJ,281372.0,4944021.0,,2599.0,,
2020-12-19,298018.0,RJ,282631.0,4973056.0,,2608.0,,
2020-12-20,298996.0,RJ,283957.0,5000134.0,,2617.0,,
2020-12-21,299909.0,RJ,285322.0,5010313.0,,2626.0,,
2020-12-22,300716.0,RJ,286481.0,5041704.0,,2634.0,,
2020-12-23,301708.0,RJ,287418.0,5071192.0,,2642.0,,
2020-12-24,302709.0,RJ,288388.0,5101937.0,,2650.0,,
2020-12-25,303732.0,RJ,289375.0,5129178.0,,2657.0,,
2020-12-26,304517.0,RJ,290365.0,5145231.0,,2664.0,,
2020-12-27,305360.0,RJ,291533.0,5173485.0,,2670.0,,
2020-12-28,306158.0,RJ,292739.0,5183831.0,,2677.0,,
2020-12-29,306784.0,RJ,293888.0,5213762.0,,2683.0,,
2020-12-30,307554.0,RJ,295030.0,5239812.0,,2689.0,,
2020-12-31,308243.0,RJ,295987.0,5265204.0,,2696.0,,
2021-01-01,308852.0,RJ,296929.0,5285777.0,,2700.0,,
2021-01-02,309319.0,RJ,297819.0,5304141.0,,2705.0,,
2021-01-03,309821.0,RJ,298620.0,5325309.0,,2710.0,,
2021-01-04,310278.0,RJ,299375.0,5333805.0,,2714.0,,
2021-01-05,310675.0,RJ,300126.0,5358544.0,,2719.0,,
2021-01-06,311111.0,RJ,300690.0,5382172.0,,2723.0,,
2021-01-07,311620.0,RJ,301425.0,5405423.0,,2727.0,,
2021-01-08,312091.0,RJ,301962.0,5427159.0,,2727.0,,
2021-01-09,312521.0,RJ,303060.0,5450256.0,,2731.0,,
2021-01-10,312996.0,RJ,303536.0,5475101.0,,2734.0,,
2021-01-11,313425.0,RJ,304104.0,5485004.0,,2736.0,,
2021-01-12,313718.0,RJ,304779.0,5510518.0,,2739.0,,
2021-01-13,314091.0,RJ,305569.0,5533802.0,,2742.0,,
2021-01-14,314372.0,RJ,305953.0,5555674.0,,2744.0,,
2021-01-15,314682.0,RJ,306330.0,5568441.0,,2744.0,,
2021-01-16,314920.0,RJ,306888.0,5591844.0,,2746.0,9279.0,
2021-01-17,315181.0,RJ,307384.0,5613209.0,,2747.0,9279.0,
2021-01-18,315394.0,RJ,308010.0,5622315.0,,2750.0,23546.0,
2021-01-19,315603.0,RJ,308547.0,5647780.0,,2752.0,30761.0,
2021-01-20,315816.0,RJ,308985.0,5670615.0,,2754.0,32379.0,
2021-01-21,316081.0,RJ,309391.0,5683441.0,,2756.0,32379.0,
2021-01-22,316282.0,RJ,309807.0,5705383.0,,2756.0,43947.0,
2021-01-23,316485.0,RJ,310279.0,5726754.0,,2758.0,67270.0,
2021-01-24,316652.0,RJ,310747.0,5744724.0,,2758.0,93525.0,
2021-01-25,316845.0,RJ,311117.0,5751640.0,,2760.0,161116.0,
2021-01-26,316970.0,RJ,311374.0,5771559.0,,2760.0,161332.0,
2021-01-27,317104.0,RJ,311679.0,5778472.0,,2761.0,237137.0,
2021-01-28,317189.0,RJ,311867.0,5797355.0,,2763.0,257833.0,
2021-01-29,317292.0,RJ,312132.0,5814009.0,,2765.0,324973.0,
2021-01-30,317396.0,RJ,312370.0,5832977.0,,2766.0,329611.0,
2021-01-31,317491.0,RJ,312564.0,5851737.0,,2766.0,330797.0,
2021-02-01,317587.0,RJ,312873.0,5858590.0,,2766.0,333930.0,
2021-02-02,317674.0,RJ,313108.0,5872507.0,,2768.0,339218.0,
2021-02-03,317766.0,RJ,313304.0,5889518.0,,2770.0,363521.0,
2021-02-04,317905.0,RJ,313496.0,5908302.0,,2770.0,384810.0,
2021-02-05,318021.0,RJ,313669.0,5925867.0,,2771.0,414422.0,
2021-02-06,318118.0,RJ,313819.0,5945084.0,,2772.0,459652.0,
2021-02-07,318193.0,RJ,313957.0,5963644.0,,2772.0,460994.0,
2021-02-08,318294.0,RJ,314050.0,5970645.0,,2774.0,487848.0,
2021-02-09,318384.0,RJ,314175.0,5992501.0,,2774.0,491543.0,
2021-02-10,318491.0,RJ,314264.0,6012115.0,,2777.0,559990.0,
2021-02-11,318602.0,RJ,314438.0,6031403.0,,2779.0,590990.0,
2021-02-12,318710.0,RJ,314523.0,6049608.0,,2780.0,606694.0,
2021-02-13,318820.0,RJ,314630.0,6068008.0,,2781.0,609568.0,
2021-02-14,318923.0,RJ,314733.0,6087241.0,,2781.0,610088.0,
